nombre,ultima_actualizacion,dificultad,pista,PD,AMB,nGAIN,CONS,LEC,CLAMP,Q
Franz Kafka,2025-12-19T12:34:17.262046,2,"Nació en Praga, Imperio austrohúngaro, actual capital de República Checa.",0.0952577143907547,0.5975349545478821,0.2877466784202572,0.7857783436775208,0.5656193249329818,1.0,0.3288247080962647
Franz Kafka,2025-12-19T12:34:17.262046,1,Es conocido por sus obras literarias que describen situaciones absurdas y angustiosas.,0.06750984489917755,0.5970004796981812,0.3388689180721228,0.816159725189209,0.6130141761393353,1.0,0.35043859016164797
Franz Kafka,2025-12-19T12:34:17.262046,1,"Se hizo famoso después de su muerte, con obras como La metamorfosis.",0.08081316947937012,0.5551069378852844,0.21101355788231616,0.7396032810211182,0.9695279667353559,1.0,0.36930430482328047
Agustín de Hipona,2025-12-19T12:34:47.314955,5,Su doctrina del filioque fue rechazada por la Iglesia ortodoxa oriental.,0.15388618409633636,0.5114395022392273,0.21852707085637718,0.7493174076080322,0.8825233290156224,1.0,0.38767963279912165
Agustín de Hipona,2025-12-19T12:34:47.314955,4,Fue miembro de la Orden de los Ermitaños Agustinos antes de convertirse en líder religioso.,0.28945276141166687,0.41608110070228577,0.6303297189623821,0.8076170086860657,0.89604197061498,1.0,0.5777139921060997
Agustín de Hipona,2025-12-19T12:34:47.314955,3,Su obra 'La Trinidad' influyó en la cosmovisión medieval y en la Iglesia católica.,0.12509435415267944,0.6128383874893188,0.5364793261066898,0.6878108382225037,0.9361100772866727,1.0,0.44569929719270424
Agustín de Hipona,2025-12-19T12:34:47.314955,3,Su libro 'Confesiones' es considerado un modelo de biografía interior para muchos autores.,0.04869583249092102,0.5956414341926575,0.2063081470246746,0.7347277998924255,0.5125742712080189,1.0,0.28003448877768183
Agustín de Hipona,2025-12-19T12:34:47.314955,2,Fue canonizado por aclamación popular y reconocido como Doctor de la Iglesia en 1298.,0.12947963178157806,0.550957441329956,0.2632406872282992,0.7222684621810913,0.8614551114614962,1.0,0.377139439897497
Agustín de Hipona,2025-12-19T12:34:47.314955,2,"Murió el 28 de agosto de 430, poco después de que los vándalos sitiaron Hipona.",0.21839985251426697,0.4488203227519989,0.3670170180222364,0.7509967684745789,0.9845412407072787,1.0,0.47946969685248053
Agustín de Hipona,2025-12-19T12:34:47.314955,1,"Fue un escritor, teólogo y filósofo cristiano que dirigió luchas contra herejías en África.",0.036396220326423645,0.6565150022506714,0.6167671525589488,0.7932149767875671,0.8614551114614962,1.0,0.44355540407150806
Agustín de Hipona,2025-12-19T12:34:47.314955,1,"Es reconocido como santo en la Iglesia católica, la Iglesia ortodoxa oriental y otras iglesias cristianas.",0.18035076558589935,0.525825560092926,0.3132457613298007,0.7917174100875854,0.7861713873431271,1.0,0.40897953459296527
Nelson Mandela,2025-12-19T12:34:58.430298,5,Fue secretario general del Movimiento de Países No Alineados entre 1998 y 2002,0.10817526280879974,0.6897673010826111,0.7870259664232624,0.7601304054260254,0.9437225590044364,1.0,0.50639060819066
Nelson Mandela,2025-12-19T12:34:58.430298,4,"Influenciado por el marxismo, entró en secreto al Partido Comunista Sudafricano",0.34955161809921265,0.4743098318576813,0.7201709173789923,0.7265888452529907,0.32943815942399823,1.0,0.5020727029580164
Nelson Mandela,2025-12-19T12:34:58.430298,3,Presidió el Congreso Popular de 1955 y fue parte de la directiva del CNA,0.032056115567684174,0.7282567620277405,0.5601986917041085,0.760051965713501,0.981481368805864,1.0,0.41722380070423587
Nelson Mandela,2025-12-19T12:34:58.430298,3,Fundó y comandó la organización guerrillera Umkhonto we Sizwe en 1961,0.15218572318553925,0.558459460735321,0.3843922399009662,0.6815454959869385,0.8825233290156224,1.0,0.4128273155482306
Nelson Mandela,2025-12-19T12:34:58.430298,2,Estudió Derecho en la Universidad de Fort Hare y la Universidad de Witwatersrand,-0.11402592062950134,0.8416197299957275,0.22915520656150598,0.718346118927002,0.8694905172024386,1.0,0.23163095575336545
Nelson Mandela,2025-12-19T12:34:58.430298,2,"Se casó con Graça Machel, una activista política mozambiqueña, después de su divorcio",0.2538890242576599,0.45766720175743103,0.45873626586478394,0.6961941719055176,0.8076672294074272,1.0,0.4766777447114924
Nelson Mandela,2025-12-19T12:34:58.430298,1,Fue el primer presidente de raza negra en la historia de Sudáfrica,0.4513952136039734,0.38049378991127014,0.9564942167110903,0.7540944814682007,0.9507339939159732,1.0,0.7188034480288312
Nelson Mandela,2025-12-19T12:34:58.430298,1,Recibió el Premio Nobel de la Paz por su activismo contra el apartheid,0.37122178077697754,0.3967001140117645,0.8681076994307172,0.7892869710922241,0.9906750438274359,1.0,0.6826609519004238
Corbin Bleu,2025-12-19T12:35:28.437373,5,Fue el primer miembro de High School Musical en aparecer en Broadway,-0.09029459953308105,1.134856104850769,0.3184769671527003,0.6968949437141418,0.9930359108222379,1.0,0.19051697143476848
Corbin Bleu,2025-12-19T12:35:28.437373,4,Comenzó a tomar clases de jazz y ballet clásico a una edad temprana,-0.03223240375518799,0.8017566800117493,0.26860962064245575,0.7250973582267761,0.9768562645406681,1.0,0.28890244410823296
Corbin Bleu,2025-12-19T12:35:28.437373,3,Protagonizó la película de Disney Jump In! junto a su padre,-0.06644970178604126,0.7637243866920471,0.3860601279205993,0.7514679431915283,0.9854270652356721,1.0,0.33394503402049547
Corbin Bleu,2025-12-19T12:35:28.437373,3,Participó en la serie de televisión The Beautiful Life en 2009,0.1545271873474121,0.5620390772819519,0.3720528122559037,0.7470035552978516,0.9571991925925586,1.0,0.4295399865365068
Corbin Bleu,2025-12-19T12:35:28.437373,2,Tiene ascendencia jamaicana e italiana,-0.030225425958633423,0.7176116108894348,0.3424427580378864,0.8655904531478882,0.1643790582086918,1.0,0.23589968118594742
Corbin Bleu,2025-12-19T12:35:28.437373,2,Apareció en comerciales de televisión desde la edad de dos años,0.07385192066431046,0.5444386601448059,0.12279574750644491,0.7888538241386414,0.974739025914968,1.0,0.35281644008456936
Corbin Bleu,2025-12-19T12:35:28.437373,1,Es conocido por su rol en High School Musical como Chad Danforth,0.05036190152168274,0.6568008065223694,0.26450478726210525,0.7505885362625122,0.9812934900456455,1.0,0.35216587884500994
Corbin Bleu,2025-12-19T12:35:28.437373,1,Es un actor y cantante estadounidense,0.04836808145046234,0.5588874816894531,0.18945339639803457,0.8103551864624023,0.7449770744270497,1.0,0.3321432350514911
Abraham Lincoln,2025-12-19T12:35:38.258124,5,Fue nominado para ser candidato a vicepresidente en la primera Convención Nacional del Partido Republicano en 1856,0.15142922103405,0.5919319987297058,0.505236770903628,0.7957028746604919,0.45818612290375005,1.0,0.3923606314540874
Abraham Lincoln,2025-12-19T12:35:38.258124,4,"Se casó con Nancy Hanks en 1806, cuando ella tenía veintidós años de edad",0.03943847864866257,0.6819932460784912,0.16126007620195118,0.7246508598327637,0.9977913062326047,1.0,0.3100340711666919
Abraham Lincoln,2025-12-19T12:35:38.258124,3,"Promovió una rápida modernización de la economía a través de sectores como el bancario, los impuestos y los ferrocarriles",0.05374492332339287,0.7202700972557068,0.2215228182039953,0.7560356855392456,0.6896816865248497,1.0,0.27798241402309554
Abraham Lincoln,2025-12-19T12:35:38.258124,3,Debatió a Douglas en una serie de cuestiones que representaron una discusión nacional sobre las cuestiones que estuvieron a punto de dividir la nación,0.1896151304244995,0.5219004154205322,0.3873469633412295,0.7861580848693848,0.7748669890019582,1.0,0.43171075601215886
Abraham Lincoln,2025-12-19T12:35:38.258124,2,"Nació el 12 de febrero de 1809 en una granja situada cerca de la ciudad de Hodgenville, en el actual condado de LaRue, Kentucky",0.055817268788814545,0.7419646382331848,0.20017692051675334,0.7438876032829285,0.9519376311214578,1.0,0.30300091931940754
Abraham Lincoln,2025-12-19T12:35:38.258124,2,"Fue asesinado por John Wilkes Booth, un simpatizante de la causa del sur, el 14 de abril de 1865",0.2072691023349762,0.5182830691337585,0.4253086708817393,0.7583127021789551,0.9926369792205717,1.0,0.4762039636321313
Abraham Lincoln,2025-12-19T12:35:38.258124,1,Fue elegido presidente de los Estados Unidos de América por el Partido Republicano en 1860,0.2763150632381439,0.4964430630207062,0.5358978200489247,0.8300268054008484,0.89604197061498,1.0,0.526009760628817
Abraham Lincoln,2025-12-19T12:35:38.258124,1,Se convirtió en líder de la facción moderada de los republicanos y abogó por la abolición de la esclavitud,0.21364222466945648,0.5181570649147034,0.38424305066841774,0.7745106220245361,0.9151015298798568,1.0,0.45599605897531614
Aristóteles,2025-12-19T12:35:57.847871,5,Su teoría hilemórfica describe la sustancia y la forma como componentes de las entidades sensibles,0.1820133775472641,0.5053204894065857,0.31693478139575604,0.7497751712799072,0.6350631226869504,1.0,0.3876127176320454
Aristóteles,2025-12-19T12:35:57.847871,4,Influyó en el pensamiento islámico durante la Edad Media y en la escolástica cristiana,0.09137919545173645,0.6248393654823303,0.4742972915596349,0.7293484210968018,0.7251764430443578,1.0,0.3912919472797706
Aristóteles,2025-12-19T12:35:57.847871,3,Formuló la teoría de la generación espontánea y el principio de no contradicción,0.09068645536899567,0.5493903160095215,0.20380687868250158,0.822117805480957,0.9135680130753615,1.0,0.3748151348943151
Aristóteles,2025-12-19T12:35:57.847871,3,"Distingue tres tipos de filosofías: saber práctico, saber productivo y saber teórico",0.17739689350128174,0.5910006761550903,0.6859742024229438,0.791454553604126,0.6130141761393353,1.0,0.47464174902236383
Aristóteles,2025-12-19T12:35:57.847871,2,"Nació en la ciudad de Estagira, al norte de la Antigua Grecia",0.18294718861579895,0.4882047772407532,0.27909814979873876,0.7151057720184326,0.9812934900456455,1.0,0.42831734029028334
Aristóteles,2025-12-19T12:35:57.847871,2,Murió en Calcis a la edad de 62 años,0.012312695384025574,0.6225431561470032,0.18682410841214658,0.7613970637321472,0.9994087420070521,1.0,0.3358676922644668
Aristóteles,2025-12-19T12:35:57.847871,1,Es considerado uno de los padres de la filosofía occidental,0.12063711881637573,0.5600928068161011,0.40788027450324726,0.7740077376365662,0.8873546154592228,1.0,0.427668025229426
Aristóteles,2025-12-19T12:35:57.847871,1,Fundó la Escuela peripatética de filosofía en el Liceo de Atenas,0.3611665368080139,0.4765905737876892,0.6914291607787063,0.7416751384735107,0.813223142213901,1.0,0.5699196359928325
Rabindranath Tagore,2025-12-19T12:36:07.341553,5,Fue el primer asiático en ganar un Premio Nobel en 1913,-0.04918808862566948,0.9124049544334412,0.17763143367291984,0.7511749267578125,0.9949799002255054,1.0,0.23165355232938156
Rabindranath Tagore,2025-12-19T12:36:07.341553,4,"Vivió en el campo bengalí durante diez años, lo que influyó en su pensamiento político",0.08857646584510803,0.5785576701164246,0.26160405253655933,0.7285502552986145,0.9278417790281236,1.0,0.3710880264551178
Rabindranath Tagore,2025-12-19T12:36:07.341553,3,Fundó la escuela experimental de Santiniketan en 1901,0.024394690990447998,0.6713477373123169,0.2682215532684547,0.7097919583320618,0.8926404129593664,1.0,0.3243059296913823
Rabindranath Tagore,2025-12-19T12:36:07.341553,3,"Escribió novelas, ensayos, historias cortas, diarios de viaje y teatro",-0.01613670587539673,0.6962218284606934,0.5888949775307463,0.7815176844596863,0.8121437021217193,1.0,0.4036238176798763
Rabindranath Tagore,2025-12-19T12:36:07.341553,2,Fue conocido como el bardo de Bengala y recibió apodos como Gurudeb y Kobiguru,0.1527508646249771,0.5678516030311584,0.5037472272751291,0.7858693599700928,0.8020024717569222,1.0,0.44949963644735497
Rabindranath Tagore,2025-12-19T12:36:07.341553,2,Sus canciones son los himnos nacionales de Bangladés y la India,0.26528412103652954,0.47798463702201843,0.5037775098082681,0.7787294387817383,0.974739025914968,1.0,0.5238149646883834
Rabindranath Tagore,2025-12-19T12:36:07.341553,1,Fue un poeta y escritor que revolucionó la literatura bengalí,0.15706247091293335,0.5194591283798218,0.2761176220075897,0.7789182066917419,0.7034956909518114,1.0,0.38077212840756613
Rabindranath Tagore,2025-12-19T12:36:07.341553,1,Ganó el Premio Nobel de Literatura en 1913 por su obra Gitanjali,0.05890922248363495,0.567909836769104,0.17249718206160092,0.7652179002761841,0.9695279667353559,1.0,0.3533699333516135
Antón Chéjov,2025-12-19T12:36:26.335135,5,Fue un maestro del relato corto en la historia de la literatura,-0.0614565908908844,0.7053596377372742,0.37222868268621273,0.817295253276825,0.9507339939159732,1.0,0.3529737883458889
Antón Chéjov,2025-12-19T12:36:26.335135,4,Su obra El canto del cisne es un estudio dramático en un acto,0.03304573893547058,0.5702205896377563,0.22673924289386319,0.8123061060905457,0.9906750438274359,1.0,0.3740119251923201
Antón Chéjov,2025-12-19T12:36:26.335135,3,La corista es una de sus obras representadas en televisión,-0.047310084104537964,0.6913392543792725,0.2688024643229833,0.79375159740448,0.9631729371884395,1.0,0.32731563082149195
Antón Chéjov,2025-12-19T12:36:26.335135,3,Su estilo dramático se encuentra en el naturalismo con toques de simbolismo,-0.11906884610652924,0.746618390083313,0.2612662159620982,0.7723114490509033,0.7231218051243897,1.0,0.2548955621982753
Antón Chéjov,2025-12-19T12:36:26.335135,2,"Murió en Badenweiler, Imperio alemán, en 1904",0.04929181933403015,0.623602032661438,0.5091077053801362,0.7949684858322144,0.9786921764219407,1.0,0.44155916874582907
Antón Chéjov,2025-12-19T12:36:26.335135,2,"Nació en Taganrog, Imperio ruso, en 1860",0.14967045187950134,0.5416838526725769,0.38493062388206895,0.7628559470176697,0.9786921764219407,1.0,0.4441403462151539
Antón Chéjov,2025-12-19T12:36:26.335135,1,Fue un destacado autor de relatos cortos y obras de teatro,-0.029253095388412476,0.6752662062644958,0.3672184422757528,0.8043866753578186,0.9852021308691331,1.0,0.3701733797377889
Antón Chéjov,2025-12-19T12:36:26.335135,1,Es considerado uno de los más importantes autores del género en la historia de la literatura,-0.025674521923065186,0.7083881497383118,0.3226280228897345,0.8103581070899963,0.8425068728887453,1.0,0.3270668019499218
Charles Dickens,2025-12-19T12:36:45.743177,5,Influenció a novelistas como Thomas Hardy y George Grissing,0.13581879436969757,0.5260743498802185,0.223512571658585,0.7296784520149231,0.9408106349549996,1.0,0.3869686033540991
Charles Dickens,2025-12-19T12:36:45.743177,4,Su novela Tiempos difíciles trata de la clase obrera,0.1357317566871643,0.48857754468917847,0.16103967447678827,0.7356881499290466,0.9408106349549996,1.0,0.38035981843713557
Charles Dickens,2025-12-19T12:36:45.743177,3,Escribió la novela Casa desolada en 1853,0.2094581127166748,0.5166937708854675,0.4322665134648809,0.6667655110359192,0.8921465587798718,1.0,0.45040026622034046
Charles Dickens,2025-12-19T12:36:45.743177,3,Su obra Nuestro amigo mutuo incluye un retrato positivo de un personaje judío,0.01758331060409546,0.5969592332839966,0.24497903579110653,0.6645950078964233,0.8694905172024386,1.0,0.32803543387295553
Charles Dickens,2025-12-19T12:36:45.743177,2,Murió en Gads Hill Place en 1870,0.09170587360858917,0.547315239906311,0.20811401316324316,0.6290222406387329,0.9960943920632005,1.0,0.3603483060744358
Charles Dickens,2025-12-19T12:36:45.743177,2,Nació en Landport en 1812,0.073015496134758,0.6202436089515686,0.5177526013503163,0.8198896050453186,0.9988581921737919,1.0,0.4566679683920877
Charles Dickens,2025-12-19T12:36:45.743177,1,Fue un escritor inglés conocido por sus novelas y personajes,0.23764611780643463,0.5475939512252808,0.7135634690701969,0.829997718334198,0.8873546154592228,1.0,0.5549229409047038
Charles Dickens,2025-12-19T12:36:45.743177,1,Es considerado el mejor novelista de la época victoriana,0.34287041425704956,0.4846429228782654,0.724823279000711,0.6892116665840149,0.6826549789107688,1.0,0.5464081999234063
Immanuel Kant,2025-12-19T12:36:55.919920,5,"Fue bautizado como Emanuel, pero cambió su nombre a Immanuel tras aprender hebreo.",0.0987965315580368,0.6325398683547974,0.457127752904956,0.6863533854484558,0.9437225590044364,1.0,0.4116470640896468
Immanuel Kant,2025-12-19T12:36:55.919920,4,"Su padre era un artesano alemán de Memel, en aquel tiempo la ciudad más al noreste de Prusia.",0.04147504270076752,0.6982665657997131,0.499387294086143,0.7735337615013123,0.9891712910201454,1.0,0.41303698173780434
Immanuel Kant,2025-12-19T12:36:55.919920,3,"Desarrolló pensamientos físicos, geológicos y astronómicos, incluyendo la hipótesis de la formación del sistema solar.",0.11142632365226746,0.6504290699958801,0.7380347308627224,0.7268511652946472,0.09569505558992406,1.0,0.37194889314295965
Immanuel Kant,2025-12-19T12:36:55.919920,3,"Influyó en filósofos como Reinhold, Fichte, Schelling, Hegel y Novalis durante las décadas de 1780 y 1790.",0.23210430145263672,0.5384332537651062,0.5497361547944701,0.8109310269355774,0.8754466418125836,1.0,0.5027683913423735
Immanuel Kant,2025-12-19T12:36:55.919920,2,"Nació en 1724 en el puerto de Königsberg, Prusia, y pasó toda su vida en la región.",-0.10408707708120346,1.2464816570281982,0.4943141712283788,0.7516089081764221,0.9916203104215714,1.0,0.21501672461374471
Immanuel Kant,2025-12-19T12:36:55.919920,2,Creció en un hogar pietista que enfatizaba la devoción religiosa y la humildad personal.,0.08633705228567123,0.6574487686157227,0.5915411761349332,0.7820630669593811,0.7251764430443578,1.0,0.42358106554645175
Immanuel Kant,2025-12-19T12:36:55.919920,1,Fue un filósofo prusiano de la Ilustración y precursor del idealismo alemán.,0.18894517421722412,0.5331817269325256,0.389695034007998,0.7621150612831116,0.9507339939159732,1.0,0.45167038673606535
Immanuel Kant,2025-12-19T12:36:55.919920,1,"Es conocido por sus obras capitales, como la Crítica de la razón pura y la Crítica de la razón práctica.",0.17222999036312103,0.4909874200820923,0.2459491415941894,0.7835913300514221,0.9450077051876088,1.0,0.42022437279234026
Nikola Tesla,2025-12-19T12:38:50.542719,5,Desarrolló un sistema mundial para la transmisión de energía eléctrica sin cables.,0.09104335308074951,0.6174456477165222,0.23082209247042507,0.7918785214424133,0.8765329524347758,1.0,0.3524833377898861
Nikola Tesla,2025-12-19T12:38:50.542719,4,Trabajó en la empresa Continental Edison en el ámbito de la telefonía.,0.09381237626075745,0.6233182549476624,0.37437232276732285,0.6987082958221436,0.8765329524347758,1.0,0.3803648835816456
Nikola Tesla,2025-12-19T12:38:50.542719,3,Construyó uno de los primeros barcos con control remoto inalámbrico.,0.11124533414840698,0.5566204786300659,0.18906476533675695,0.7362313270568848,0.8873546154592228,1.0,0.3555202486894532
Nikola Tesla,2025-12-19T12:38:50.542719,3,Investigó la iluminación inalámbrica y la distribución inalámbrica de energía eléctrica.,0.09853743016719818,0.557656466960907,0.19403097550772005,0.763866662979126,0.22163187115064728,1.0,0.25844463287305264
Nikola Tesla,2025-12-19T12:38:50.542719,2,Se convirtió en ciudadano estadounidense en 1891 a la edad de 35 años.,-0.018824130296707153,0.8393276929855347,0.5211345684303065,0.7653719782829285,0.9852863089864318,1.0,0.36337599754588756
Nikola Tesla,2025-12-19T12:38:50.542719,2,Fue vicepresidente del Instituto Americano de Ingenieros Eléctricos de 1892 a 1894.,0.0371750146150589,0.7133411169052124,0.3232334230248368,0.7679672837257385,0.7231218051243897,1.0,0.31406607289444727
Nikola Tesla,2025-12-19T12:38:50.542719,1,Es célebre por sus contribuciones al diseño del moderno suministro de electricidad de corriente alterna.,0.08841613680124283,0.5848998427391052,0.14372432871322066,0.7734720706939697,0.6350631226869504,1.0,0.29661086408055015
Nikola Tesla,2025-12-19T12:38:50.542719,1,Obtuvo más de 280 patentes en 26 países.,-0.008699923753738403,0.7772767543792725,0.2396739243030486,0.6434465050697327,0.9940476556591286,1.0,0.28260329406100465
René Descartes,2025-12-19T12:39:02.371540,5,Su pensamiento se aproximó a la pintura de Poussin por su estilo claro y ordenado.,-0.017901256680488586,0.7136005759239197,0.5342992968802771,0.7511756420135498,0.9278417790281236,1.0,0.3944819896554604
René Descartes,2025-12-19T12:39:02.371540,4,"Escribió una parte de sus obras en latín y la otra en francés, su idioma nativo.",0.05361683666706085,0.6002056002616882,0.26132634260493887,0.7826384902000427,0.9936441279216154,1.0,0.37550199579315213
René Descartes,2025-12-19T12:39:02.371540,3,Desarrolló la teoría del mecanicismo en ciencias y la geometría analítica en matemática.,-0.007992789149284363,0.7454723715782166,0.4154433919576519,0.8156207799911499,0.5125742712080189,1.0,0.29862201825730705
René Descartes,2025-12-19T12:39:02.371540,3,Publicó el Discurso del método para dirigir bien la razón y hallar la verdad en las ciencias en 1637.,0.07510414719581604,0.5824101567268372,0.2652447833924832,0.7566288709640503,0.9744375720984616,1.0,0.3795311838982338
René Descartes,2025-12-19T12:39:02.371540,2,Rompió con la tradición aristotélica estableciendo un dualismo sustancial entre alma y cuerpo.,0.04814007878303528,0.6020503044128418,0.2679213584776886,0.7824145555496216,0.5125742712080189,1.0,0.3036376604600555
René Descartes,2025-12-19T12:39:02.371540,2,Su influencia estuvo presente durante todo el siglo XVII en la filosofía y la teología.,-0.029026076197624207,0.7607707977294922,0.33648270456630225,0.7734242081642151,0.89604197061498,1.0,0.3173282918240361
René Descartes,2025-12-19T12:39:02.371540,1,Es considerado el creador de la geometría analítica y del mecanicismo.,-0.005794420838356018,0.6610214114189148,0.30014216163338475,0.7637884616851807,0.7161891603115427,1.0,0.31257399164675886
René Descartes,2025-12-19T12:39:02.371540,1,Fue un filósofo y matemático que revolucionó la forma de pensar en la época moderna.,-0.03103959560394287,0.6977322101593018,0.48087376838417545,0.7856847643852234,0.852456608932224,1.0,0.37445575769705186
Platón,2025-12-19T12:39:33.038586,5,Sus obras están escritas en forma de diálogos con Sócrates como figura principal.,0.3420976996421814,0.5580774545669556,0.9152183254856052,0.7536910772323608,0.9135680130753615,1.0,0.6256506647501895
Platón,2025-12-19T12:39:33.038586,4,"Intentó implementar su teoría política en Siracusa, Sicilia, pero fracasó en dos ocasiones.",0.09555892646312714,0.5754424333572388,0.272801011335729,0.7083669900894165,0.3986170425281061,1.0,0.29436696804914925
Platón,2025-12-19T12:39:33.038586,3,"Desarrolló la teoría de las formas o ideas, considerando el mundo sensible como una sombra de otro más real.",0.21376246213912964,0.49033409357070923,0.3704851979395914,0.79952073097229,0.9652748063332858,1.0,0.47151715433432695
Platón,2025-12-19T12:39:33.038586,3,Fue considerado uno de los fundadores de la filosofía política con la idea de la ciudad justa gobernada por filósofos reyes.,0.2655993700027466,0.5310217142105103,0.6228898924417607,0.7902219891548157,0.7783860515709711,1.0,0.515971541029373
Platón,2025-12-19T12:39:33.038586,2,"Murió a los 80 años de edad, dedicándose a impartir enseñanzas en la Academia de su ciudad natal.",0.0451415590941906,0.6914345622062683,0.2489714448757288,0.7925673127174377,0.960125743109485,1.0,0.33919334365501463
Platón,2025-12-19T12:39:33.038586,2,"Su influencia en la historia de la filosofía occidental ha sido incalculable, según Alfred North Whitehead.",0.20423686504364014,0.4742788076400757,0.27685003967569294,0.7479607462882996,0.716466254371648,1.0,0.4012827942085214
Platón,2025-12-19T12:39:33.038586,1,Es conocido por desarrollar doctrinas filosóficas mediante mitos y alegorías.,0.2682463526725769,0.5016489624977112,0.5280320964748484,0.819179892539978,0.17711750961868472,1.0,0.4110088195613398
Platón,2025-12-19T12:39:33.038586,1,"Es considerado uno de los más importantes filósofos de la historia, con una influencia duradera en la filosofía occidental.",0.2378748655319214,0.5039809346199036,0.45789217548398803,0.788324236869812,0.6184187715719105,1.0,0.4447597981219841
